recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990626499294,5.00679,0.30708313,-1.1615753,-0.0122070275,-0.64208984,0.7626953,1.9976511906046137,-40.71843626435375,65.98146885293983,0.78954256,-0.30066207,-0.17569847,0.50532293
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990636839294,4.88472,0.24223328,-0.7343292,-0.016113278,-0.64941406,0.7573242,1.9895216332834855,-40.674290066551336,65.96834620995942,0.78969675,-0.30034462,-0.17552146,0.50533193
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990644678294,4.0302277,1.8901825,-0.55122375,-0.0073242188,-0.6401367,0.73876953,1.9894192680341938,-40.60068318133371,65.94428200277959,0.78998387,-0.29987776,-0.17512801,0.50529635
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990652517294,2.1362305,3.0517578,-0.7953644,-0.009277344,-0.63720703,0.7475586,1.997721595012978,-40.582960368714495,65.92728867037137,0.790115,-0.2998191,-0.17494658,0.5051887
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990660356294,0.36621094,4.699707,-0.97846985,-0.010742184,-0.6635742,0.7446289,2.0196247646572236,-40.58205548629868,65.9112524792467,0.79022133,-0.29993394,-0.17474951,0.5050224
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990668195294,-1.0356903,5.979538,-1.1615753,-0.009765618,-0.66015625,0.7573242,2.0567552363405097,-40.592071628071814,65.89603450778739,0.79032034,-0.30018923,-0.17449863,0.5048025
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990678594294,-2.1972656,6.652832,-1.2836456,-0.020507805,-0.65966797,0.7729492,2.0987558377070337,-40.61141645732193,65.8784703800213,0.79041404,-0.3005332,-0.17424989,0.50453705
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990688993294,-2.9888153,7.3833466,-1.2226105,-0.018554688,-0.6738281,0.78369135,2.1457464222349674,-40.638993329393685,65.8593757500566,0.7905017,-0.30095762,-0.17399962,0.5042331
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990699392294,-3.0517578,8.117676,-1.2836456,-0.031738278,-0.67822266,0.7861328,2.207250464077227,-40.66837161894537,65.8455364265388,0.79058367,-0.30145,-0.17367102,0.5039238
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990710780294,-2.9296875,8.300781,-0.85639954,-0.044921868,-0.7001953,0.8037109,2.271687477184919,-40.69722515795142,65.83468191119722,0.79065806,-0.30194697,-0.1733276,0.50362784
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990722169294,-2.3155212,8.300781,-0.12397766,-0.038085934,-0.6977539,0.81445307,2.3506053749356246,-40.72005625706823,65.83773354404704,0.79070777,-0.30244514,-0.17289378,0.50339997
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990733558294,-1.0986328,7.6293945,0.0,-0.05175781,-0.7128906,0.83349603,2.4218701896298716,-40.73154849245077,65.84011162409593,0.7907765,-0.30283308,-0.17245999,0.50320756
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990741352294,1.4686584,5.6762695,1.4629364,-0.047851562,-0.7138672,0.8261719,2.5600076357470827,-40.722176275555206,65.8651163153207,0.7908969,-0.303338,-0.17153057,0.50303155
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990749148294,2.8705597,4.81987,1.8901825,-0.06396484,-0.70947266,0.8261719,2.6302608775375798,-40.69858444861868,65.89223643409929,0.7909404,-0.30344474,-0.17101116,0.50307524
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990756944294,4.640579,3.7822723,2.6836395,-0.039550778,-0.71240234,0.824707,2.6846004290911516,-40.65864936466401,65.92140454587596,0.7909928,-0.30336803,-0.17053369,0.5032062
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990764740294,6.3495636,3.293991,3.5991669,-0.043945305,-0.7192383,0.8232421,2.740890136391462,-40.60884824416836,65.95935713948428,0.79103106,-0.303219,-0.17002085,0.5034094
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990774923294,7.5683594,2.1972656,3.3550262,-0.05273437,-0.70214844,0.8193359,2.789111958889243,-40.54496614652973,65.99773716116415,0.79108906,-0.3029381,-0.16950093,0.5036626
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990785106294,8.180618,1.5239716,4.026413,-0.03710937,-0.6933594,0.8071289,2.8316833863935496,-40.47516965119183,66.03867217510208,0.7911411,-0.30258858,-0.16899964,0.5039593
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990795289294,9.159088,1.2817383,3.9043427,-0.037109375,-0.6958008,0.7983398,2.866526696220936,-40.39717522131734,66.07774140253038,0.79120904,-0.30215222,-0.16850924,0.5042786
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990807055294,9.950638,0.85258484,3.8433075,-0.0336914,-0.67578125,0.8027344,2.9012545502895786,-40.30713031755435,66.1175966545726,0.79130155,-0.30163226,-0.16796662,0.5046256
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990818820294,10.622025,0.3643036,3.660202,-0.054687493,-0.6640625,0.8085937,2.928923994287619,-40.21220188114206,66.15456782737519,0.7914072,-0.3010524,-0.16744243,0.50498027
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990830585294,11.293411,0.18119812,3.7822723,-0.045898434,-0.6611328,0.7905273,2.958015411298716,-40.108732434607056,66.19296411553293,0.79152817,-0.30041867,-0.16687278,0.50535655
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990840782294,12.634277,-0.6713867,3.5991669,-0.04003906,-0.6689453,0.78271484,2.999386158759429,-39.891186810786564,66.26282008460969,0.79179823,-0.29901537,-0.16578129,0.5061244
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990850979294,12.329102,-0.5493164,3.4770966,-0.038574215,-0.64404297,0.7856445,3.0155389772984003,-39.779906495048785,66.29665119377842,0.7919359,-0.2982784,-0.16525161,0.50651693
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990861176294,12.512207,-0.8544922,3.3550262,-0.048339836,-0.6274414,0.7797851,3.032408184284647,-39.663712868109315,66.33102889944996,0.7920827,-0.29751036,-0.16469537,0.5069201
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990871562294,12.512207,-0.6713867,3.4160614,-0.051757812,-0.6308594,0.77539057,3.0502824398615616,-39.55059139177095,66.36444291611376,0.79222685,-0.29676923,-0.16414298,0.5073083
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990881951294,12.634277,-0.8544922,3.293991,-0.04541015,-0.62597656,0.76708984,3.0662840195061456,-39.43519212503964,66.39753420496042,0.79237396,-0.29600483,-0.16359165,0.50770307
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990892340294,12.023926,-0.5493164,3.5381317,-0.047363278,-0.62353516,0.7626953,3.0831219505035494,-39.32437343827196,66.43123730374278,0.7925077,-0.29527465,-0.16305636,0.5080915
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990900037294,11.169434,-0.8544922,3.0498505,-0.038085934,-0.59814453,0.7714844,3.1058183324789534,-39.108113336439075,66.49204164992456,0.79277337,-0.29381195,-0.16206746,0.50884086
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990907734294,10.80513,-1.405716,2.9888153,-0.050781246,-0.60546875,0.78222656,3.117378890519763,-38.99941804037127,66.52272125686132,0.79290515,-0.29307738,-0.1615688,0.5092176
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990915431294,10.622025,-1.7108917,3.1108856,-0.044433586,-0.6069336,0.76171875,3.1259964979375683,-38.900723694929994,66.55342171762848,0.7930087,-0.2923981,-0.1611358,0.509584
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990923128294,9.462357,-2.3174286,2.866745,-0.04492187,-0.59521484,0.7558593,3.1259716129148902,-38.809144191109965,66.58196094026498,0.7930925,-0.29173204,-0.16078918,0.50994456
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990934819294,8.056641,-2.6245117,3.1719208,-0.050781246,-0.59716797,0.7475586,3.1251052263972046,-38.73366544369534,66.61484153660574,0.7931183,-0.29116625,-0.16053283,0.5103085
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990946510294,7.1430206,-3.1108856,2.9888153,-0.041503903,-0.5883789,0.7558593,3.1146778550974554,-38.66368712956077,66.6435459891195,0.79313624,-0.2906013,-0.16035692,0.51065785
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990958201294,5.7373047,-3.2348633,3.232956,-0.033691403,-0.58496094,0.7524414,3.103352161957116,-38.60465654886949,66.6733288759989,0.7931227,-0.29010567,-0.1602399,0.5109973
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990965982294,4.518509,-3.2367706,2.7446747,-0.026855465,-0.59228516,0.7636719,3.0893440881876213,-38.55396057742502,66.70022945312301,0.7930989,-0.28965902,-0.16017216,0.5113086
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990973764294,4.1503906,-3.1738281,2.439499,-0.035156246,-0.5839844,0.77539057,3.070423545247552,-38.509815250893084,66.72357563407586,0.79306906,-0.28924018,-0.16015935,0.511596
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990981546294,3.7841797,-2.6855469,2.7446747,-0.02880859,-0.5800781,0.7783203,3.058814769875969,-38.46473847568008,66.74909302205121,0.79304165,-0.28884453,-0.16009696,0.5118815
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990989328294,4.0302277,-2.3174286,2.2563934,-0.03320312,-0.5883789,0.7788086,3.0467487942388645,-38.41327631318424,66.77049984856306,0.79304636,-0.2884089,-0.15999787,0.51215076
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606990999541294,3.8452148,-2.1972656,2.0122528,-0.021972653,-0.5839844,0.76513666,3.0358020954929725,-38.36771514633719,66.78868901168585,0.7930534,-0.28802308,-0.1599099,0.5123844
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991009754294,3.2367706,-2.2602081,1.8291473,-0.031738278,-0.5703125,0.76562494,3.019038193024489,-38.327865835163664,66.80299905257988,0.79305655,-0.28765568,-0.15987861,0.51259565
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991019967294,2.0141602,-2.6245117,2.073288,-0.039062496,-0.5854492,0.76025385,3.006724363207101,-38.297819103017915,66.82238582333862,0.79302084,-0.2873681,-0.15987426,0.5128135
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991027989294,0.30708313,-2.6226044,2.5615692,-0.03417968,-0.5859375,0.76660156,2.995259678784901,-38.28404379865499,66.84627204552717,0.7929292,-0.28718925,-0.15995009,0.5130317
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991036011294,-1.0967255,-3.6029816,2.3784637,-0.03222656,-0.5810547,0.77246094,2.9765932721330555,-38.282142775143356,66.86990275836027,0.7928016,-0.28705966,-0.16012971,0.51324534
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991044033294,-2.1343231,-3.7250519,2.9888153,-0.026367184,-0.58935547,0.78125,2.959979314225686,-38.29090710520168,66.89966491065692,0.7926251,-0.28700352,-0.16035953,0.51347744
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991052055294,-2.380371,-4.1503906,3.5381317,-0.043457024,-0.61035156,0.80468744,2.939770559458419,-38.303170349521594,66.93267824084815,0.79242104,-0.28695053,-0.16063845,0.5137349
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991063462294,-2.1324158,-4.760742,3.8433075,-0.038085938,-0.6020508,0.80957025,2.9248106736617308,-38.310787411067686,66.97646302798003,0.7921864,-0.28687406,-0.1608866,0.5140617
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991074869294,-0.9765625,-5.065918,4.3315887,-0.03320312,-0.60791016,0.8066406,2.9060271807197275,-38.30857166233035,67.02087920293465,0.7919657,-0.28671223,-0.16111739,0.5144196
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991086276294,-0.91552734,-5.004883,4.453659,-0.0063476525,-0.59277344,0.8051757,2.881146201804434,-38.30852851146438,67.06370140907529,0.7917385,-0.28653994,-0.16139624,0.51477784
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991096463294,-0.12207031,-4.760742,3.7822723,-0.0029296875,-0.6118164,0.80957025,2.811691233418654,-38.28552319615161,67.13075353488958,0.7913914,-0.28597602,-0.16193737,0.5154548
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991106651294,-0.059127808,-4.518509,3.0498505,-0.0024414025,-0.61035156,0.8017578,2.776013160660647,-38.27740009399025,67.1560040205062,0.79124576,-0.2857243,-0.16220924,0.5157324
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991116839294,0.12588501,-4.638672,2.3784637,-0.0024414025,-0.6074219,0.80615234,2.734633366590326,-38.266346925382244,67.17304395063331,0.79113555,-0.28543842,-0.16248639,0.5159725
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991127548294,0.30899048,-4.638672,2.073288,-0.00537109,-0.5996094,0.8237304,2.6912081095532874,-38.24911180419583,67.1863170419503,0.7910533,-0.2851063,-0.16273965,0.5162023
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991138260294,1.2226105,-4.518509,1.5850067,-0.021484371,-0.6020508,0.8417968,2.6438528801940784,-38.22359518132736,67.19466975956112,0.7910064,-0.2847068,-0.16296951,0.5164221
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991148972294,2.8095245,-4.579544,1.7681122,-0.013671871,-0.6142578,0.83154297,2.5956687519081756,-38.17784012556036,67.20065696976128,0.79101485,-0.28416854,-0.16310576,0.5166625
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991160353294,3.6029816,-5.0678253,1.6460419,-0.025878903,-0.60839844,0.7695312,2.5067664779789496,-38.097326025692894,67.22220166697956,0.79097396,-0.2831867,-0.16340105,0.5171706
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991171735294,1.7719269,-4.88472,1.3408661,-0.00537109,-0.5908203,0.76660156,2.4568211290133286,-38.07305457890845,67.2274532826545,0.79093415,-0.2827879,-0.16364671,0.5173721
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991183117294,1.405716,-4.3964386,1.0967255,-0.004882809,-0.60058594,0.8139648,2.40693771059301,-38.04800523936212,67.22868966937416,0.7909142,-0.28238964,-0.16387843,0.5175467
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991190852294,2.2621155,-5.126953,0.4863739,-0.004882805,-0.59716797,0.8256836,2.3514943042353136,-38.009540209541626,67.22498711425445,0.790939,-0.2818815,-0.16407445,0.5177237
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991198588294,2.6855469,-5.126953,0.4863739,-0.011230465,-0.58203125,0.80615234,2.2938761557463234,-37.969300034731425,67.22049546639286,0.7909682,-0.2813524,-0.16427542,0.51790315
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991206324294,2.8076172,-5.79834,0.18119812,0.0029296912,-0.58935547,0.8022461,2.232410917296163,-37.92704739875284,67.2143163138524,0.79100394,-0.28079438,-0.1644896,0.51808333
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991214060294,2.1362305,-6.1035156,0.0,0.006835941,-0.5888672,0.7905273,2.1605578456683787,-37.89314713184782,67.2018192659197,0.7910343,-0.28025547,-0.16479865,0.5182306
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991224602294,1.5258789,-5.6762695,-0.42915344,0.015625,-0.5776367,0.7910156,2.087282352607959,-37.87108380693753,67.1852742649467,0.7910538,-0.27979684,-0.16516232,0.51833284
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991235144294,0.42915344,-5.247116,-0.85639954,0.020019531,-0.59033203,0.78125,2.0090989924390854,-37.85570876053392,67.16187228062223,0.79108185,-0.27937168,-0.16557412,0.51838803
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991245686294,-0.30517578,-4.638672,-1.405716,0.033691403,-0.5800781,0.78125,1.9292321543337045,-37.85260832327667,67.13003040110185,0.79111737,-0.2790352,-0.16603363,0.518368
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991255753294,-3.0498505,0.54740906,-3.9081573,0.056152347,-0.5839844,0.77734375,1.787028339343831,-37.88098667598346,67.0220947964244,0.791334,-0.2787435,-0.1668833,0.51792127
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991265821294,-4.2705536,4.3315887,-5.373001,0.06152344,-0.5883789,0.7700195,1.7334924518299268,-37.91502165618158,66.93796568202275,0.79155797,-0.27885774,-0.1672046,0.5174137
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991275889294,-6.164551,9.82666,-7.204056,0.075683594,-0.59277344,0.75146484,1.70596449322856,-37.96899341487552,66.8306162173781,0.79187804,-0.2792606,-0.16738072,0.51664907
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991284713294,-7.9956055,18.005371,-8.729935,0.10888672,-0.5854492,0.72314453,1.7285845057696994,-38.04436657851648,66.7027685173573,0.7923132,-0.28006664,-0.16725719,0.5155845
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991293536294,-10.86235,26.060104,-9.889603,0.08544922,-0.5854492,0.72265625,1.8050540389797327,-38.14726102274468,66.55433944906542,0.79285395,-0.28133333,-0.16683458,0.5141987
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991302359294,-13.427734,33.75244,-10.194778,0.048828125,-0.5864258,0.75634766,1.960905197371963,-38.26880932535196,66.40732322582579,0.7934576,-0.2830801,-0.16594788,0.51259327
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991311182294,-14.280319,39.060593,-9.523392,0.023437504,-0.59375,0.83349603,2.190314747771196,-38.391096065170935,66.27887321821316,0.79407895,-0.28513002,-0.16459706,0.5109278
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991321396294,-12.6953125,41.259766,-8.119583,-0.019042965,-0.5991211,0.89306635,2.469824740443444,-38.48686206350661,66.17174084141202,0.7947336,-0.28718516,-0.16282752,0.5093234
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991331610294,-8.666992,41.19873,-6.3495636,-0.0727539,-0.63720703,0.9409179,2.7844218055802017,-38.55636917622267,66.09598642941998,0.79535353,-0.28916568,-0.1607705,0.5078865
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991341824294,-2.8057098,38.022995,-3.9691925,-0.114257805,-0.6542969,0.9511718,3.097412178553153,-38.59684717368564,66.0476021748496,0.79591084,-0.29089648,-0.1586591,0.50668764
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991352157294,7.0819855,26.24321,-0.30708313,-0.13964844,-0.67578125,0.93457025,3.614885054599642,-38.5296577330008,66.00687692585332,0.79695153,-0.2927761,-0.15465268,0.50520575
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991362489294,8.850098,19.348145,1.0356903,-0.13671875,-0.6723633,0.8808593,3.8031635251127773,-38.45262012502012,66.01013699914301,0.7973645,-0.29307345,-0.1529997,0.504885
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991372821294,9.399414,13.549805,1.2798309,-0.13427734,-0.67041016,0.84326166,3.9789907836984013,-38.37038004784207,66.04254933941392,0.79764056,-0.29324138,-0.15148318,0.5048086
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991380737294,8.850098,8.728027,1.2187958,-0.125,-0.6821289,0.8413086,4.109700878270401,-38.295801075652854,66.07433820834953,0.7978399,-0.2932644,-0.15031339,0.50483
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991388654294,9.033203,4.333496,0.91362,-0.102050774,-0.67041016,0.83007807,4.191030070158923,-38.21808800937506,66.09934870778396,0.7980096,-0.29305765,-0.14945517,0.50493664
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991396571294,9.8285675,0.3643036,0.3643036,-0.098144524,-0.6621094,0.82031244,4.22489936022164,-38.13511688856912,66.11110470883521,0.7981865,-0.29262322,-0.1488691,0.5050821
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991404488294,10.194778,-2.9315948,-0.12397766,-0.094238274,-0.67089844,0.81982416,4.2210127787398495,-38.05400695273322,66.11469528235168,0.7983456,-0.29204568,-0.1485335,0.50526357
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991415941294,10.192871,-6.164551,-0.7343292,-0.09082031,-0.6455078,0.8076172,4.185248895583655,-37.969725091723255,66.11192186013193,0.7984982,-0.2913139,-0.14838919,0.5054872
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991427394294,10.072708,-8.84819,-1.2836456,-0.094726555,-0.6508789,0.82226557,4.117076347794228,-37.884778206531735,66.10197890230177,0.79864174,-0.2904435,-0.1484496,0.50574356
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991438847294,10.009766,-11.59668,-1.4667511,-0.074707024,-0.62646484,0.8134765,4.026163542461867,-37.7985881519482,66.09059162511845,0.79876465,-0.2894656,-0.14865941,0.5060483
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991449084294,9.950638,-16.176224,-2.3212433,-0.050781246,-0.6328125,0.8261719,3.744384236277768,-37.6205425405844,66.03975805427169,0.799016,-0.28706387,-0.14968066,0.5067181
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991459323294,10.135651,-18.066406,-2.626419,-0.05957031,-0.6220703,0.824707,3.5698294631094787,-37.527681941318995,66.00638229116956,0.7991405,-0.28569695,-0.15038973,0.50708425
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991469562294,9.830475,-19.714355,-3.358841,-0.04785156,-0.6176758,0.809082,3.3730584450992698,-37.44116942442785,65.96493284844165,0.79925656,-0.2842851,-0.1512637,0.5074347
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991477530294,9.401321,-20.75386,-3.7250519,-0.020019524,-0.6015625,0.81005853,3.1549959137053025,-37.35831068602668,65.91381612980484,0.799378,-0.28281608,-0.15228017,0.5077602
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991485497294,8.605957,-21.850586,-4.3354034,-0.018554684,-0.6044922,0.7802734,2.9226113763568318,-37.28051782130151,65.85657316390166,0.7994947,-0.28132597,-0.153406,0.5080653
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991493464294,7.8144073,-22.829056,-5.00679,-0.0009765588,-0.60302734,0.7846679,2.6728238319014337,-37.21445217361001,65.78933400737138,0.79960436,-0.2798525,-0.15468368,0.50831896
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991501431294,6.89888,-22.76802,-5.0678253,-0.0102539025,-0.59228516,0.79248047,2.4199999242205132,-37.15325833395392,65.7204256888464,0.7997042,-0.27840123,-0.15600224,0.50855577
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991511436294,6.286621,-22.827148,-5.0678253,-0.0019531213,-0.5805664,0.7963867,2.164910865378465,-37.095414032961955,65.6496382653022,0.79979944,-0.27696547,-0.15734884,0.50877506
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991521441294,5.79834,-22.644043,-5.250931,-0.0009765588,-0.57666016,0.80419916,1.9158634636407323,-37.03857194132974,65.58324233235227,0.79987884,-0.2755573,-0.15866995,0.5090045
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991531446294,5.8631897,-22.827148,-4.518509,0.011230469,-0.57714844,0.81689453,1.6677837878714694,-36.979252799035514,65.52031113895663,0.7999475,-0.2741313,-0.15998287,0.5092556
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991540190294,5.4340363,-22.27974,-4.091263,0.009765625,-0.5751953,0.8037109,1.4250784114852577,-36.92036951678005,65.46339271460914,0.7999937,-0.2727235,-0.16127595,0.50953096
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991548934294,5.678177,-21.730423,-3.1757355,0.011718754,-0.5751953,0.7998046,1.1934241481934906,-36.85969141524105,65.41514377821792,0.80001885,-0.27133974,-0.16250557,0.5098394
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991557678294,5.493164,-20.202637,-2.4433136,0.02197266,-0.56396484,0.8085937,0.9800340663154273,-36.799271464438135,65.37579950457703,0.8000279,-0.2700259,-0.16363086,0.5101628
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991566422294,5.311966,-19.166946,-2.0771027,0.027832035,-0.5683594,0.8085937,0.7744052512232332,-36.73735332897289,65.3388669164638,0.8000391,-0.2687322,-0.16470172,0.5104836
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991576982294,5.00679,-17.457962,-1.039505,0.03759766,-0.55810547,0.7998046,0.5852726306058882,-36.67990926713369,65.31044192157927,0.80002445,-0.2675303,-0.16569808,0.51081526
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991587542294,4.398346,-15.625,-0.7343292,0.03808594,-0.55810547,0.8002929,0.41041674461707683,-36.62802853177297,65.28472901580766,0.8000044,-0.26642635,-0.16662654,0.5111215
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991598102294,4.0302277,-13.917923,0.0,0.044921875,-0.5517578,0.78906244,0.2611907121477647,-36.579246771439756,65.27080153685839,0.799961,-0.2654407,-0.16741768,0.5114437
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991605597294,2.565384,-9.889603,1.3408661,0.045898438,-0.5522461,0.7861328,0.020951439760696657,-36.502490299440645,65.25827268229548,0.799841,-0.26385072,-0.16872251,0.51202494
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991613092294,2.0160675,-8.6689,1.9512177,0.048339844,-0.56103516,0.79589844,-0.06814563211251638,-36.47110958752706,65.2657130293054,0.7997486,-0.2632225,-0.16922125,0.51232797
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991620587294,1.6479492,-7.1411133,3.0498505,0.040527344,-0.55126953,0.7983398,-0.13587659067088076,-36.44344363044011,65.28458631845055,0.7996278,-0.26269853,-0.16961361,0.5126557
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991628082294,0.91552734,-5.126953,4.2095184,0.036132816,-0.55566406,0.8037109,-0.17860064063339254,-36.42113611073633,65.31652515545333,0.7994729,-0.26230428,-0.16988519,0.513009
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991638419294,0.42915344,-3.419876,4.5757294,0.03710938,-0.54589844,0.80419916,-0.19990372331132458,-36.401629442463346,65.35494745374866,0.79931414,-0.2620157,-0.17003448,0.51335424
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991648756294,-0.4272461,-1.8310547,5.186081,0.03955078,-0.5576172,0.7983398,-0.20340292011587388,-36.39196135229814,65.39925780542784,0.79913265,-0.26186678,-0.17011693,0.5136854
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991659093294,-1.4648438,-0.5493164,5.918503,0.01953125,-0.5654297,0.79785156,-0.1850377990417465,-36.39346890600714,65.45543601504407,0.79890454,-0.26187626,-0.17012401,0.51403296
